url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/jo-malone-london/orange-peel-cologne-66882.html,orange-peel-cologne,jo-malone-london,UK,unisex,"3,83",83,2021.0,orange peel,bitter orange,cashmere wood,unknown,,citrus,woody,,,
https://www.fragrantica.com/perfume/tom-ford/eau-de-vert-boheme-66370.html,eau-de-vert-boheme,tom-ford,USA,women,"3,83",108,2021.0,"violet leaves, bergamot, sicilian mandarin","honeysuckle, magnolia, sea notes",woody notes,unknown,,citrus,floral,white floral,aquatic,marine
https://www.fragrantica.com/perfume/dior/j-adore-eau-de-toilette-2011-13017.html,j-adore-eau-de-toilette-2011,dior,France,women,"3,84",2091,2011.0,"citruses, mandarin orange, neroli","jasmine, african orange flower, ylang-ylang, tuberose, rose","woodsy notes, vanille",unknown,,white floral,citrus,sweet,fresh,yellow floral
https://www.fragrantica.com/perfume/dior/miss-dior-eau-de-parfum-2021-68905.html,miss-dior-eau-de-parfum-2021,dior,France,women,"3,84",4123,2021.0,"iris, peony, lily-of-the-valley","apricot, rose, peach","vanilla, musk, tonka bean, benzoin, sandalwood",françois demachy,,vanilla,powdery,rose,floral,fruity
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-485.html,light-blue,dolce-gabbana,Italy,women,"3,84",29708,2001.0,"sicilian lemon, apple, cedar, bellflower","bamboo, jasmine, white rose","cedar, musk, amber",olivier cresp,,citrus,woody,fresh,fruity,aromatic
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-698.html,the-one,dolce-gabbana,Italy,women,"3,84",15640,2006.0,"peach, litchi, mandarin orange, bergamot","lily, plum, jasmine, lily-of-the-valley","vanilla, amber, musk, vetiver",christine nagel,,fruity,white floral,vanilla,powdery,sweet
https://www.fragrantica.com/perfume/gucci/gucci-guilty-intense-pour-homme-13075.html,gucci-guilty-intense-pour-homme,gucci,Italy,men,"3,84",1197,2011.0,"lavender, amalfi lemon, coriander","african orange flower, neroli","amber, patchouli, virginia cedar",unknown,,citrus,aromatic,white floral,lavender,amber
https://www.fragrantica.com/perfume/jo-malone-london/forest-moss-cologne-74044.html,forest-moss-cologne,jo-malone-london,UK,unisex,"3,84",76,2022.0,juniper,geranium,moss,unknown,,aromatic,fresh spicy,woody,mossy,earthy
https://www.fragrantica.com/perfume/tom-ford/rose-de-chine-71539.html,rose-de-chine,tom-ford,USA,unisex,"3,84",502,2022.0,chinese peony,rose,"myrrh, labdanum",unknown,,rose,amber,floral,fresh,balsamic
https://www.fragrantica.com/perfume/versace/vanitas-10574.html,vanitas,versace,Italy,women,"3,84",2662,2011.0,lime,"tiare flower, freesia","virginia cedar, tonka bean",dora baghriche,,white floral,floral,citrus,sweet,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-sport-24473.html,l-homme-sport,yves-saint-laurent,France,men,"3,84",796,2014.0,"verbena, bergamot, aldehydes","coriander, woody notes","cedar, amber",anne flipo,juliette karagueuzoglou,citrus,woody,aromatic,aldehydic,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/mon-paris-eau-de-toilette-44164.html,mon-paris-eau-de-toilette,yves-saint-laurent,France,women,"3,84",580,2017.0,"raspberry, blackberry, pink pepper, bergamot","peony, jasmine sambac, datura, orange blossom","white musk, patchouli, cashmeran, ambroxan",unknown,,fruity,sweet,musky,floral,white floral
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-pour-homme-summer-vibes-80377.html,light-blue-pour-homme-summer-vibes,dolce-gabbana,Italy,men,"3,85",749,2023.0,sicilian lemon,cypress,amberwood,alberto morillas,,woody,aromatic,citrus,amber,fresh spicy
https://www.fragrantica.com/perfume/gucci/flora-gorgeous-magnolia-83621.html,flora-gorgeous-magnolia,gucci,Italy,women,"3,85",1143,2023.0,"dewberry, coconut","magnolia, jasmine sambac, clary sage","musk, patchouli, blonde woods",daphné bugey,marie salamagne,floral,coconut,fruity,musky,sweet
https://www.fragrantica.com/perfume/gucci/gucci-guilty-diamond-29027.html,gucci-guilty-diamond,gucci,Italy,women,"3,85",131,2014.0,pink pepper,"lilac, cardamom","amber, patchouli",unknown,,warm spicy,floral,soft spicy,amber,patchouli
https://www.fragrantica.com/perfume/gucci/gucci-guilty-pour-homme-parfum-71378.html,gucci-guilty-pour-homme-parfum,gucci,Italy,men,"3,85",1092,2022.0,"juniper, lavender, lemon","orange blossom, nutmeg, spanish labdanum","dry wood, patchouli, musk",unknown,,woody,fresh spicy,aromatic,citrus,lavender
https://www.fragrantica.com/perfume/tom-ford/lavender-palm-13101.html,lavender-palm,tom-ford,USA,unisex,"3,85",381,2011.0,"lavender, amalfi lemon, clary sage, bergamot","pink nerium oleander, palm leaf, aldehydes, lime blossom, pink pepper","oak moss, vetiver, olibanum, tonka bean, cedar, benzoin",yann vasnier,,aromatic,lavender,citrus,fresh spicy,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/black-opium-eau-de-toilette-31440.html,black-opium-eau-de-toilette,yves-saint-laurent,France,women,"3,85",1319,2015.0,"pear, black currant, citruses, green mandarin","coffee, tea, jasmine, orange blossom","white wood, white musk",unknown,,fruity,coffee,white floral,citrus,sweet
https://www.fragrantica.com/perfume/dior/dior-addict-2-summer-peonies-1246.html,dior-addict-2-summer-peonies,dior,France,women,"3,86",124,2007.0,"bergamot, orange","peony, violet",musk,unknown,,floral,fresh,citrus,rose,powdery
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-peony-53803.html,dolce-peony,dolce-gabbana,Italy,women,"3,86",1026,2019.0,"pear, cyclamen, bergamot, pink pepper","peony, freesia, bulgarian rose","mirabelle, honey, ambroxan, patchouli",christophe raynaud,,floral,fresh,fruity,sweet,rose
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-gold-69001.html,the-one-gold,dolce-gabbana,Italy,women,"3,86",478,2021.0,"plum, italian mandarin, pink pepper","rose, jasmine, lily-of-the-valley","patchouli, vanilla, white musk",violaine collas,,patchouli,fruity,vanilla,sweet,woody
https://www.fragrantica.com/perfume/dolce-gabbana/velvet-ginestra-36811.html,velvet-ginestra,dolce-gabbana,Italy,women,"3,86",142,2016.0,"lime (linden) blossom, lydia broom, broom","beeswax, violet, citruses",benzoin,unknown,,yellow floral,sweet,honey,beeswax,
https://www.fragrantica.com/perfume/gucci/envy-me-682.html,envy-me,gucci,Italy,women,"3,86",4198,2004.0,"peony, pink pepper, pineapple, jasmine, mango, peach, cassia","peony, litchi, rose, musk, pomegranate, white tea, jasmine","musk, tobacco, teak wood, sandalwood, tonka bean",karine dubreuil-sereni,,fruity,fresh,floral,rose,sweet
https://www.fragrantica.com/perfume/jo-malone-london/earl-grey-cucumber-79437.html,earl-grey-cucumber,jo-malone-london,UK,unisex,"3,86",111,2022.0,"earl grey tea, bergamot",cucumber,"musk, beeswax, vanilla",unknown,,green,citrus,musky,fresh spicy,powdery
https://www.fragrantica.com/perfume/jo-malone-london/silk-blossom-2017-44527.html,silk-blossom-2017,jo-malone-london,UK,women,"3,86",43,2017.0,"apricot, white pepper, bergamot","silk tree blossom, rose petals, jasmine","heliotrope, oakmoss",unknown,,floral,fruity,powdery,rose,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/paris-94.html,paris,yves-saint-laurent,France,women,"3,86",5474,1983.0,"rose, mimosa, hiacynth, geranium, green notes, nasturtium, orange blossom, hawthorn, cassia, bergamot","rose, violet, lily, lime blossom, ylang-ylang, lily-of-the-valley, jasmine, orris root","iris, musk, heliotrope, sandalwood, oakmoss, amber, cedar",sophia grojsman,,floral,powdery,rose,violet,green
https://www.fragrantica.com/perfume/dior/dior-star-1296.html,dior-star,dior,France,women,"3,87",314,2005.0,"bergamot, petitgrain, mandarin orange","peony, honeysuckle","almond, musk",beatrice piquet,,citrus,floral,white floral,fruity,fresh
https://www.fragrantica.com/perfume/dior/miss-dior-parfum-2024-89584.html,miss-dior-parfum-2024,dior,France,women,"3,87",777,2024.0,"apricot, peach, mandarin orange","wild strawberry, floral notes, jasmine","patchouli, amberwood, amber, moss, atlas cedar",francis kurkdjian,françois demachy,woody,fruity,amber,sweet,earthy
https://www.fragrantica.com/perfume/dolce-gabbana/d-g-anthology-la-temperance-14-12483.html,d-g-anthology-la-temperance-14,dolce-gabbana,Italy,women,"3,87",1142,2011.0,"ambrette (musk mallow), pink pepper","iris, orris, hibiscus, rose","oriental notes, musk, patchouli",unknown,,musky,iris,powdery,floral,warm spicy
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-love-is-love-pour-homme-60038.html,light-blue-love-is-love-pour-homme,dolce-gabbana,Italy,men,"3,87",341,2020.0,"grapefruit, granny smith apple, bergamot, mandarin orange","apple, ice cream, rosemary, pink pepper","amberwood, vanilla, musk",unknown,,citrus,fresh spicy,woody,aromatic,vanilla
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-glorious-mandarin-14393.html,flora-by-gucci-glorious-mandarin,gucci,Italy,women,"3,87",965,2012.0,"mandarin orange, peony","jasmine, piña colada","musk, woodsy notes, amber",olivier cresp,,citrus,floral,fresh,white floral,fruity
https://www.fragrantica.com/perfume/gucci/guilty-love-edition-mmxxi-pour-homme-64359.html,guilty-love-edition-mmxxi-pour-homme,gucci,Italy,men,"3,87",101,2021.0,"italian lemon, pink pepper","lavender, orange blossom, honey, neroli","patchouli, cedar",alberto morillas,,citrus,white floral,lavender,aromatic,woody
https://www.fragrantica.com/perfume/gucci/tears-from-the-moon-73560.html,tears-from-the-moon,gucci,Italy,unisex,"3,87",199,2022.0,peony,lily-of-the-valley,stephanotis,alberto morillas,,white floral,fresh,floral,rose,green
https://www.fragrantica.com/perfume/jo-malone-london/velvet-rose-oud-cologne-intense-55758.html,velvet-rose-oud-cologne-intense,jo-malone-london,UK,unisex,"3,87",47,2019.0,cloves,damask rose,"agarwood (oud), praline",unknown,,oud,rose,sweet,warm spicy,lactonic
https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-eau-electrique-42054.html,la-nuit-de-l-homme-eau-electrique,yves-saint-laurent,France,men,"3,87",958,2017.0,"green apple, lemon, mandarin orange","geranium, lavender, sage, orange blossom","vanilla, tonka bean, cashmere wood, cedar, patchouli, vetiver",unknown,,aromatic,vanilla,fresh spicy,woody,citrus
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-elixir-voluptueux-5159.html,opium-elixir-voluptueux,yves-saint-laurent,France,women,"3,87",30,2008.0,"mandarin orange, lily-of-the-valley, bergamot","myrhh, jasmine, carnation","vanilla, amber, patchouli, opoponax",unknown,,amber,warm spicy,white floral,balsamic,vanilla
https://www.fragrantica.com/perfume/yves-saint-laurent/yves-saint-laurent-y-45956.html,yves-saint-laurent-y,yves-saint-laurent,France,men,"3,87",3429,2017.0,"aldehydes, bergamot, ginger, mint, lemon","apple, violet leaf, pineapple, sage, geranium","ambergris, musk, cedar, balsam fir, incense, vetiver",dominique ropion,,aromatic,fresh,citrus,fresh spicy,green
https://www.fragrantica.com/perfume/dior/midnight-charm-697.html,midnight-charm,dior,France,women,"3,88",217,2006.0,"fruity notes, mandarin orange, green notes","jasmine, peach, rose","leather, amber",unknown,,fruity,citrus,sweet,white floral,leather
https://www.fragrantica.com/perfume/dior/j-adore-extrait-de-parfum-11398.html,j-adore-extrait-de-parfum,dior,France,women,"3,88",364,,ylang-ylang,rose,"sandalwood, woodsy notes",unknown,,woody,yellow floral,rose,sweet,floral
https://www.fragrantica.com/perfume/dior/sauvage-31861.html,sauvage,dior,France,men,"3,88",23727,2015.0,"calabrian bergamot, pepper","sichuan pepper, lavender, pink pepper, vetiver, patchouli, geranium, elemi","ambroxan, cedar, labdanum",françois demachy,,fresh spicy,amber,citrus,aromatic,musky
https://www.fragrantica.com/perfume/dolce-gabbana/pineapple-59231.html,pineapple,dolce-gabbana,Italy,unisex,"3,88",370,2020.0,"pineapple, sicilian mandarin",jasmine sambac,"vanilla absolute, ambergris, orchid, tobacco",marie salamagne,,sweet,fruity,citrus,vanilla,tropical
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-gracious-tuberose-14394.html,flora-by-gucci-gracious-tuberose,gucci,Italy,women,"3,88",1493,2012.0,"violet leaf, peach","tuberose, african orange flower, rose","virginia cedar, french labdanum",unknown,,white floral,tuberose,ozonic,aquatic,animalic
https://www.fragrantica.com/perfume/gucci/gucci-bloom-profumo-di-fiori-62281.html,gucci-bloom-profumo-di-fiori,gucci,Italy,women,"3,88",1327,2020.0,"jasmine sambac, rangoon creeper","tuberose, jasmine, ylang-ylang","solar notes, musk, benzoin, sandalwood, woodsy notes, orris",alberto morillas,,white floral,tuberose,woody,yellow floral,floral
https://www.fragrantica.com/perfume/gucci/gucci-guilty-eau-de-parfum-intense-pour-femme-71377.html,gucci-guilty-eau-de-parfum-intense-pour-femme,gucci,Italy,women,"3,88",585,2022.0,"violet, mandora, litchi","plum, tuberose, ylang-ylang","patchouli, vanilla, vetiver",unknown,,woody,fruity,sweet,patchouli,violet
https://www.fragrantica.com/perfume/jo-malone-london/rose-magnolia-57381.html,rose-magnolia,jo-malone-london,UK,women,"3,88",169,2019.0,"magnolia, black pepper","damask rose, may rose, geranium","patchouli, moss, amberwood",mathilde bijaoui,,rose,floral,fresh spicy,warm spicy,woody
https://www.fragrantica.com/perfume/jo-malone-london/sweet-lime-cedar-5031.html,sweet-lime-cedar,jo-malone-london,UK,unisex,"3,88",156,2008.0,"lime, blood orange, pomelo, passionfruit, pink pepper","lavender, cardamom, gardenia, ylang-ylang, coconut, sage, jasmine, coriander","cedar, tamarind, amber, tonka bean",unknown,,citrus,woody,aromatic,sweet,white floral
https://www.fragrantica.com/perfume/jo-malone-london/rock-the-ages-tudor-rose-amber-29527.html,rock-the-ages-tudor-rose-amber,jo-malone-london,UK,unisex,"3,88",138,2015.0,"cloves, pink pepper","damask rose, rose, ginger","amber, patchouli, white musk",christine nagel,,rose,warm spicy,amber,musky,soft spicy
https://www.fragrantica.com/perfume/jo-malone-london/rose-blush-cologne-71508.html,rose-blush-cologne,jo-malone-london,UK,unisex,"3,88",83,2022.0,"basil, litchi",pink rose,white musk,unknown,,rose,fresh spicy,aromatic,green,musky
https://www.fragrantica.com/perfume/versace/vanitas-eau-de-toilette-15278.html,vanitas-eau-de-toilette,versace,Italy,women,"3,88",786,2012.0,"freesia, rose","osmanthus, tiare flower","tea, cedar",dora baghriche,,floral,rose,fruity,white floral,green
https://www.fragrantica.com/perfume/yves-saint-laurent/manifesto-15540.html,manifesto,yves-saint-laurent,France,women,"3,88",7277,2012.0,"black currant, bergamot, green notes","jasmine sambac, lily-of-the-valley","vanilla, tonka bean, sandalwood, cedar",anne flipo,loc dong,vanilla,woody,fruity,powdery,white floral
https://www.fragrantica.com/perfume/yves-saint-laurent/mon-paris-parfum-floral-53613.html,mon-paris-parfum-floral,yves-saint-laurent,France,women,"3,88",515,2019.0,"peach, citruses","peony, white rose, datura, magnolia, orange blossom, jasmine sambac","musk, patchouli, cashmere wood",unknown,,floral,white floral,rose,fresh,citrus
https://www.fragrantica.com/perfume/dior/dior-addict-2-summer-litchi-3442.html,dior-addict-2-summer-litchi,dior,France,women,"3,89",62,2008.0,grapefruit,"litchi, rose",musk,unknown,,citrus,fruity,musky,rose,tropical
https://www.fragrantica.com/perfume/dolce-gabbana/d-g-anthology-la-force-11-6842.html,d-g-anthology-la-force-11,dolce-gabbana,Italy,men,"3,89",478,2009.0,"cinnamon, cardamom, pimento","cypress, nutmeg, heliotrope","vanille, sandalwood, caraway",unknown,,warm spicy,vanilla,woody,fresh spicy,cinnamon
https://www.fragrantica.com/perfume/dolce-gabbana/d-g-anthology-la-roue-de-la-fortune-10-6088.html,d-g-anthology-la-roue-de-la-fortune-10,dolce-gabbana,Italy,women,"3,89",1567,2009.0,"pineapple, pink pepper, green notes","gardenia, tuberose, jasmine","patchouli, benzoin, vanille, iris",aure?lien guichard,,white floral,vanilla,patchouli,warm spicy,amber
https://www.fragrantica.com/perfume/dolce-gabbana/d-g-anthology-le-bateleur-1-6085.html,d-g-anthology-le-bateleur-1,dolce-gabbana,Italy,men,"3,89",675,2009.0,"juniper berries, cardamom, birch","water notes, coriander","virginia cedar, vetiver, olibanum",unknown,,aromatic,woody,aquatic,fresh spicy,fresh
https://www.fragrantica.com/perfume/gucci/gucci-rush-summer-2995.html,gucci-rush-summer,gucci,Italy,women,"3,89",126,2003.0,bergamot,"gardenia, freesia, rose","musk, woodsy notes",michel almairac,,floral,citrus,white floral,woody,musky
https://www.fragrantica.com/perfume/jo-malone-london/osmanthus-blossom-18140.html,osmanthus-blossom,jo-malone-london,UK,women,"3,89",293,2013.0,petitgrain,osmanthus,cashmere wood,marie salamagne,,floral,fruity,woody,citrus,aromatic
https://www.fragrantica.com/perfume/jo-malone-london/peony-blush-suede-18767.html,peony-blush-suede,jo-malone-london,UK,women,"3,89",4650,2013.0,red apple,"peony, rose, carnation, jasmine",suede,christine nagel,,floral,rose,fresh,leather,fruity
https://www.fragrantica.com/perfume/jo-malone-london/red-hibiscus-89314.html,red-hibiscus,jo-malone-london,UK,unisex,"3,89",162,2024.0,"mandarin orange, ginger, black cardamom","hibiscus, black orchid, jasmine, water lily, ylang ylang","vanilla, amber, incense",unknown,,floral,white floral,sweet,vanilla,amber
https://www.fragrantica.com/perfume/jo-malone-london/red-roses-5484.html,red-roses,jo-malone-london,UK,women,"3,89",2100,2001.0,"lemon, mint","bulgarian rose, violet leaf",beeswax,lucien piquet,patricia bilodeau,rose,floral,citrus,green,beeswax
https://www.fragrantica.com/perfume/jo-malone-london/yellow-hibiscus-cologne-90023.html,yellow-hibiscus-cologne,jo-malone-london,UK,unisex,"3,89",54,2024.0,hibiscus,rose,"lime, white musk",unknown,,citrus,floral,rose,musky,fresh spicy
https://www.fragrantica.com/perfume/jo-malone-london/london-rain-wisteria-violet-22503.html,london-rain-wisteria-violet,jo-malone-london,UK,unisex,"3,89",142,2014.0,water lily,"wisteria, violet",patchouli,christine nagel,,floral,fresh,violet,powdery,aquatic
https://www.fragrantica.com/perfume/versace/versace-essence-ethereal-1414.html,versace-essence-ethereal,versace,Italy,women,"3,89",63,2000.0,"wisteria, peach","violet, mimosa, jasmine","iris, musk",unknown,,powdery,floral,violet,iris,musky
https://www.fragrantica.com/perfume/yves-saint-laurent/black-opium-illicit-green-71193.html,black-opium-illicit-green,yves-saint-laurent,France,women,"3,89",1508,2022.0,"pear, fig leaf, green mandarin","fig, orange blossom, jasmine","bourbon vanilla, coffee, patchouli",nathalie lorson,olivier cresp,vanilla,sweet,coffee,fruity,white floral
https://www.fragrantica.com/perfume/yves-saint-laurent/mon-paris-couture-48400.html,mon-paris-couture,yves-saint-laurent,France,women,"3,89",488,2018.0,"raspberry, grapefruit, litchi, mandarin orange, bergamot","rose, peony, orange blossom, datura","white musk, patchouli, cashmeran, ambroxan",unknown,,citrus,fruity,rose,floral,musky
https://www.fragrantica.com/perfume/dior/chris-1947-1383.html,chris-1947,dior,France,women,"3,9",288,2003.0,cranberry,"sweet pea, violet, cactus, lily-of-the-valley, freesia",musk,unknown,,floral,powdery,musky,green,fruity
https://www.fragrantica.com/perfume/dior/j-adore-anniversaire-en-or-4497.html,j-adore-anniversaire-en-or,dior,France,women,"3,9",30,2004.0,"petitgrain, ivy","violet, orchid, rose","black currant, damask plum, tangerine, musk",unknown,,fruity,green,citrus,floral,powdery
https://www.fragrantica.com/perfume/dior/miss-dior-rose-essence-73762.html,miss-dior-rose-essence,dior,France,women,"3,9",86,2022.0,"geranium, green notes",grasse rose,"guaiac wood, vetiver, musk, patchouli",françois demachy,,woody,rose,aromatic,musky,earthy
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-eau-fraiche-11775.html,flora-by-gucci-eau-fraiche,gucci,Italy,women,"3,9",2053,2011.0,"peony, kumquat, bergamot, amalfi lemon, mandarin orange","water notes, green notes, osmanthus, rose","sandalwood, pink pepper, patchouli",unknown,,citrus,floral,fresh,green,aquatic
https://www.fragrantica.com/perfume/gucci/flora-gorgeous-gardenia-68578.html,flora-gorgeous-gardenia,gucci,Italy,women,"3,9",4004,2021.0,"pear blossom, red berries, italian mandarin","gardenia, jasmine, frangipani","brown sugar, patchouli",honorine blanc,,white floral,floral,sweet,fruity,patchouli
https://www.fragrantica.com/perfume/gucci/gucci-by-gucci-eau-de-toilette-2869.html,gucci-by-gucci-eau-de-toilette,gucci,Italy,women,"3,9",1261,2008.0,"pear, guava","neroli, lily-of-the-valley, tahitian tiare flower","patchouli, honey, musk",ilias ermenidis,,fruity,sweet,white floral,patchouli,fresh
https://www.fragrantica.com/perfume/gucci/gucci-guilty-9677.html,gucci-guilty,gucci,Italy,women,"3,9",9402,2010.0,"pink pepper, mandarin orange, bergamot","lilac, peach, geranium, jasmine, black currant","patchouli, amber, white musk, vanilla",aure?lien guichard,,floral,soft spicy,fruity,sweet,patchouli
https://www.fragrantica.com/perfume/gucci/gucci-guilty-eau-34642.html,gucci-guilty-eau,gucci,Italy,women,"3,9",217,2015.0,"litchi, watery notes","lily, wild strawberry",musk,unknown,,fruity,musky,white floral,aquatic,sweet
https://www.fragrantica.com/perfume/jo-malone-london/french-lime-blossom-5580.html,french-lime-blossom,jo-malone-london,UK,women,"3,9",1071,1995.0,"bergamot, petitgrain","lime (linden) blossom, lily-of-the-valley, tarragon, jasmine, rose",beeswax,jo malone,,yellow floral,white floral,citrus,honey,green
https://www.fragrantica.com/perfume/jo-malone-london/wild-bluebell-2020-64666.html,wild-bluebell-2020,jo-malone-london,UK,unisex,"3,9",60,2020.0,"bluebell, clove","lily-of-the-valley, rose hip, jasmine","musk, white amber",christine nagel,,white floral,musky,rose,fresh,powdery
https://www.fragrantica.com/perfume/jo-malone-london/star-magnolia-cologne-2019-54456.html,star-magnolia-cologne-2019,jo-malone-london,UK,unisex,"3,9",135,2019.0,"lemon, shiso, ginger","magnolia, neroli","cedar, amber",unknown,,citrus,floral,aromatic,woody,green
https://www.fragrantica.com/perfume/jo-malone-london/passiflora-cologne-90255.html,passiflora-cologne,jo-malone-london,UK,unisex,"3,9",50,2024.0,"cardamom, honeysuckle","passion flower, vanilla","tonka bean, amber, vetiver, patchouli",unknown,,warm spicy,aromatic,amber,vanilla,fruity
https://www.fragrantica.com/perfume/jo-malone-london/mallow-on-the-moor-82496.html,mallow-on-the-moor,jo-malone-london,UK,unisex,"3,9",128,2023.0,violet leaves,"orris root, heliotrope",oak,yann vasnier,,powdery,ozonic,iris,aquatic,vanilla
https://www.fragrantica.com/perfume/versace/bright-crystal-absolu-21547.html,bright-crystal-absolu,versace,Italy,women,"3,9",4009,2013.0,"pomegranate, yuzu, water notes","peony, raspberry, lotus, magnolia","musk, mahogany, amber",alberto morillas,,floral,fruity,fresh,sweet,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/baby-doll-honeymoon-limited-edition-5605.html,baby-doll-honeymoon-limited-edition,yves-saint-laurent,France,women,"3,9",63,2009.0,"red currant, passionfruit, grapefruit, rhuburb","pomegranate, jasmine, passion flower, peach, rose","musk, virginia cedar",unknown,,fruity,sweet,fresh,woody,sour
https://www.fragrantica.com/perfume/yves-saint-laurent/cinema-scenario-d-ete-3165.html,cinema-scenario-d-ete,yves-saint-laurent,France,women,"3,9",102,2008.0,"lime, mandarin orange, orange","jasmine, amaryllis, ylang-ylang","peach, musk, amber",unknown,,citrus,sweet,white floral,fruity,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-eau-de-parfum-2009-7399.html,opium-eau-de-parfum-2009,yves-saint-laurent,France,women,"3,9",6778,2009.0,"mandarin orange, bergamot, lily-of-the-valley","myrhh, jasmine","opoponax, amber, patchouli, vanille",unknown,,amber,balsamic,sweet,warm spicy,citrus
https://www.fragrantica.com/perfume/yves-saint-laurent/young-sexy-lovely-couture-collection-2009-5787.html,young-sexy-lovely-couture-collection-2009,yves-saint-laurent,France,women,"3,9",29,2009.0,"black currant, pear, mandarin orange","cherry blossom, peach, magnolia","musk, virginia cedar, amber",unknown,,fruity,floral,citrus,sweet,fresh
https://www.fragrantica.com/perfume/dior/dior-addict-eau-sensuelle-15269.html,dior-addict-eau-sensuelle,dior,France,women,"3,91",1304,2012.0,rose,jasmine,"musk, cedar",françois demachy,,rose,musky,white floral,floral,powdery
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-gentleman-8907.html,the-one-gentleman,dolce-gabbana,Italy,men,"3,91",1561,2010.0,pepper,"lavender, cardamom, watercress","vanille, patchouli",unknown,,fresh spicy,warm spicy,vanilla,lavender,aromatic
https://www.fragrantica.com/perfume/gucci/a-chant-for-the-nymph-60865.html,a-chant-for-the-nymph,gucci,Italy,unisex,"3,91",335,2020.0,frangipani,"tiare flower, ylang-ylang",vanilla,alberto morillas,,floral,tropical,white floral,yellow floral,sweet
https://www.fragrantica.com/perfume/jo-malone-london/salty-amber-cologne-74043.html,salty-amber-cologne,jo-malone-london,UK,unisex,"3,91",103,2022.0,cardamom,"sea notes, myrtle","amber, seaweed, patchouli",unknown,,marine,aromatic,aquatic,amber,salty
https://www.fragrantica.com/perfume/tom-ford/black-orchid-1018.html,black-orchid,tom-ford,USA,women,"3,91",26053,2006.0,"truffle, gardenia, black currant, ylang-ylang, jasmine, bergamot, mandarin orange, amalfi lemon","orchid, spices, gardenia, fruity notes, ylang-ylang, jasmine, lotus","mexican chocolate, patchouli, vanille, incense, amber, sandalwood, vetiver, white musk",david apel,pierre negrin,warm spicy,earthy,woody,sweet,amber
https://www.fragrantica.com/perfume/versace/versace-l-homme-647.html,versace-l-homme,versace,Italy,men,"3,91",2236,1984.0,"lemon, basil, bergamot, petitgrain, green notes","carnation, cinnamon, patchouli, sandalwood, rose, cedar, jasmine","leather, oakmoss, musk, vanilla, labdanum, amber, tonka bean",roger pellegrino,,citrus,warm spicy,aromatic,woody,green
https://www.fragrantica.com/perfume/versace/yellow-jeans-1763.html,yellow-jeans,versace,Italy,women,"3,91",293,1996.0,"peach, mandarin orange, violet, bergamot","tea, heliotrope, rose","cedar, sandalwood, vanilla, musk",nathalie feisthauer,,powdery,citrus,woody,violet,fruity
https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-l-intense-31385.html,la-nuit-de-l-homme-l-intense,yves-saint-laurent,France,men,"3,91",1067,2015.0,"iris, violet","vanilla, sage","tonka bean, patchouli",unknown,,powdery,violet,vanilla,iris,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-yvresse-13730.html,la-collection-yvresse,yves-saint-laurent,France,women,"3,91",628,2011.0,"nectarine, litchi","violet, rose",patchouli,unknown,,fruity,fresh,powdery,violet,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-eau-de-toilette-65936.html,libre-eau-de-toilette,yves-saint-laurent,France,women,"3,91",2044,2021.0,"lavender, bergamot, mandarin orange","orange blossom, jasmine tea, jasmine","musk, vanilla, ambergris",anne flipo,carlos benaim,white floral,citrus,lavender,floral,fresh
https://www.fragrantica.com/perfume/dior/dior-addict-eau-delice-18123.html,dior-addict-eau-delice,dior,France,women,"3,92",1626,2013.0,"cranberry, cherry, orange, bergamot","bitter almond, ylang-ylang, egyptian jasmine, indian jasmine, rose","white musk, vanilla, cedar",françois demachy,,fruity,sweet,cherry,almond,nutty
https://www.fragrantica.com/perfume/dior/dior-addict-eau-fraiche-2012-15268.html,dior-addict-eau-fraiche-2012,dior,France,women,"3,92",1303,2012.0,"grapefruit, bergamot","lotus, pomegranate, freesia","musk, woodsy notes",françois demachy,,citrus,floral,fresh spicy,woody,musky
